workerid,trial_type,image,response,item,scramble,scope,quantifier,audio,type,order
3,one_slider,images/6-biting-aevery-inverse.JPG,0.64,6-biting,scrambled,surface,enu,audio/6-biting-enu-everya-scrambled.m4a,test,everya
3,one_slider,images/053.JPG,0.71,filler1,scrambled,surface,motun,audio/f1-scrambled.m4a,filler,aevery
3,one_slider,images/3-pole-aevery-inverse.JPG,0.2,3-pole,scrambled,surface,enu,audio/3-pole-enu-everya-scrambled.m4a,test,everya
3,one_slider,images/005.JPG,0.77,filler10,scrambled,surface,motun,audio/f10-scrambled.m4a,filler,everya
3,one_slider,images/2-fishing-everya-inverse.JPG,0.89,2-fishing,scrambled,inverse,motun,audio/2-fishing-motun-everya-scrambled.m4a,test,everya
3,one_slider,images/005.JPG,0.82,filler11,scrambled,inverse,enu,audio/f11-scrambled.m4a,filler,aevery
4,one_slider,images/075.JPG,0.8,filler4,scrambled,surface,enu,audio/f4-scrambled.m4a,filler,everya
4,one_slider,images/8-petting-aevery-surface.JPG,0.31,8-petting,scrambled,surface,enu,audio/8-petting-enu-aevery-scrambled.m4a,test,aevery
4,one_slider,images/2-fishing-aevery-surface.JPG,1,2-fishing,scrambled,surface,motun,audio/2-fishing-motun-aevery-scrambled.m4a,test,aevery
4,one_slider,images/1-leaning-aevery-inverse.JPG,1,1-leaning,scrambled,surface,motun,audio/1-leaning-motun-everya-scrambled.m4a,test,everya
4,one_slider,images/5-bottle-aevery-inverse.JPG,0.51,5-bottle,scrambled,surface,motun,audio/5-bottle-motun-everya-scrambled.m4a,test,everya
4,one_slider,images/056.JPG,0.22,filler5,scrambled,inverse,enu,audio/f5-scrambled.m4a,filler,everya
4,one_slider,images/4-feeding-aevery-inverse.JPG,0.33,4-feeding,scrambled,inverse,motun,audio/4-feeding-motun-aevery-scrambled.m4a,test,aevery
4,one_slider,images/063.JPG,0.78,filler2,scrambled,inverse,enu,audio/f2-scrambled.m4a,filler,aevery
4,one_slider,images/005.JPG,0,filler10,scrambled,surface,motun,audio/f10-scrambled.m4a,filler,aevery
4,one_slider,images/056.JPG,1,filler6,scrambled,inverse,enu,audio/f6-scrambled.m4a,filler,aevery
4,one_slider,images/053.JPG,1,filler1,scrambled,inverse,motun,audio/f1-scrambled.m4a,filler,everya
4,one_slider,images/6-biting-aevery-inverse.JPG,0,6-biting,scrambled,surface,enu,audio/6-biting-enu-everya-scrambled.m4a,test,everya
4,one_slider,images/054.JPG,1,filler13,scrambled,surface,enu,audio/f13-scrambled.m4a,filler,aevery
4,one_slider,images/3-pole-everya-inverse.JPG,0.6,3-pole,scrambled,inverse,motun,audio/3-pole-motun-everya-scrambled.m4a,test,everya
4,one_slider,images/063.JPG,0.99,filler3,scrambled,inverse,motun,audio/f3-scrambled.m4a,filler,everya
4,one_slider,images/054.JPG,0,filler12,scrambled,inverse,enu,audio/f12-scrambled.m4a,filler,aevery
4,one_slider,images/009.JPG,0.77,filler7,scrambled,surface,enu,audio/f7-scrambled.m4a,filler,aevery
4,one_slider,images/016.JPG,0.34,filler9,scrambled,surface,enu,audio/f9-scrambled.m4a,filler,everya
4,one_slider,images/009.JPG,0,filler8,scrambled,surface,motun,audio/f8-scrambled.m4a,filler,everya
4,one_slider,images/7-attacking-everya-inverse.JPG,0,7-attacking,scrambled,inverse,enu,audio/7-attacking-enu-everya-scrambled.m4a,test,everya
4,one_slider,images/005.JPG,0,filler11,scrambled,surface,motun,audio/f11-scrambled.m4a,filler,everya
5,one_slider,images/056.JPG,0,filler6,scrambled,surface,motun,audio/f6-scrambled.m4a,filler,aevery
5,one_slider,images/8-petting-aevery-inverse.JPG,0.38,8-petting,scrambled,surface,enu,audio/8-petting-enu-everya-scrambled.m4a,test,everya
5,one_slider,images/054.JPG,0.1,filler13,scrambled,surface,motun,audio/f13-scrambled.m4a,filler,aevery
5,one_slider,images/3-pole-everya-inverse.JPG,0.7,3-pole,scrambled,inverse,motun,audio/3-pole-motun-everya-scrambled.m4a,test,everya
5,one_slider,images/1-leaning-aevery-surface.JPG,0.8,1-leaning,scrambled,surface,enu,audio/1-leaning-enu-aevery-scrambled.m4a,test,aevery
5,one_slider,images/6-biting-everya-inverse.JPG,0.64,6-biting,scrambled,inverse,enu,audio/6-biting-enu-everya-scrambled.m4a,test,everya
5,one_slider,images/054.JPG,0,filler12,scrambled,surface,motun,audio/f12-scrambled.m4a,filler,aevery
5,one_slider,images/005.JPG,0,filler10,scrambled,inverse,enu,audio/f10-scrambled.m4a,filler,aevery
5,one_slider,images/053.JPG,1,filler1,scrambled,surface,enu,audio/f1-scrambled.m4a,filler,everya
5,one_slider,images/5-bottle-everya-inverse.JPG,0.69,5-bottle,scrambled,inverse,motun,audio/5-bottle-motun-everya-scrambled.m4a,test,everya
5,one_slider,images/016.JPG,0,filler9,scrambled,inverse,motun,audio/f9-scrambled.m4a,filler,aevery
5,one_slider,images/2-fishing-everya-inverse.JPG,0.47,2-fishing,scrambled,inverse,motun,audio/2-fishing-motun-everya-scrambled.m4a,test,everya
5,one_slider,images/4-feeding-aevery-inverse.JPG,0.28,4-feeding,scrambled,surface,motun,audio/4-feeding-motun-everya-scrambled.m4a,test,everya
5,one_slider,images/056.JPG,0.12,filler5,scrambled,inverse,enu,audio/f5-scrambled.m4a,filler,aevery
5,one_slider,images/075.JPG,0,filler4,scrambled,surface,motun,audio/f4-scrambled.m4a,filler,everya
5,one_slider,images/009.JPG,0,filler8,scrambled,inverse,motun,audio/f8-scrambled.m4a,filler,everya
5,one_slider,images/005.JPG,0.08,filler11,scrambled,surface,motun,audio/f11-scrambled.m4a,filler,aevery
5,one_slider,images/7-attacking-aevery-inverse.JPG,0.25,7-attacking,scrambled,inverse,motun,audio/7-attacking-motun-aevery-scrambled.m4a,test,aevery
5,one_slider,images/009.JPG,0,filler7,scrambled,surface,enu,audio/f7-scrambled.m4a,filler,aevery
5,one_slider,images/063.JPG,1,filler2,scrambled,inverse,motun,audio/f2-scrambled.m4a,filler,aevery
5,one_slider,images/063.JPG,0,filler3,scrambled,inverse,motun,audio/f3-scrambled.m4a,filler,everya
